"año","Tipo de delito","Mes","Conteo"
2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Marzo",0
2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Abril",0
2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Mayo",0
2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Junio",0
2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Julio",0
2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Agosto",0
2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Septiembre",0
2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Octubre",0
2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Noviembre",0
2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Diciembre",0
2021,"Violencia familiar","Enero",274
2021,"Violencia familiar","Febrero",367
2021,"Violencia familiar","Marzo",498
2021,"Violencia familiar","Abril",549
2021,"Violencia familiar","Mayo",576
2021,"Violencia familiar","Junio",579
2021,"Violencia familiar","Julio",385
2021,"Violencia familiar","Agosto",482
2021,"Violencia familiar","Septiembre",517
2021,"Violencia familiar","Octubre",605
2021,"Violencia familiar","Noviembre",578
2021,"Violencia familiar","Diciembre",460
2022,"Aborto","Enero",1
2022,"Aborto","Febrero",1
2022,"Aborto","Marzo",2
2022,"Aborto","Abril",4
2022,"Aborto","Mayo",2
2022,"Aborto","Junio",1
2022,"Aborto","Julio",0
2022,"Aborto","Agosto",1
2022,"Aborto","Septiembre",2
2022,"Aborto","Octubre",0
2022,"Aborto","Noviembre",3
2022,"Aborto","Diciembre",1
2022,"Abuso de confianza","Enero",46
2022,"Abuso de confianza","Febrero",45
2022,"Abuso de confianza","Marzo",31
2022,"Abuso de confianza","Abril",50
2022,"Abuso de confianza","Mayo",43
2022,"Abuso de confianza","Junio",36
2022,"Abuso de confianza","Julio",26
2022,"Abuso de confianza","Agosto",30
2022,"Abuso de confianza","Septiembre",48
2022,"Abuso de confianza","Octubre",40
2022,"Abuso de confianza","Noviembre",42
2022,"Abuso de confianza","Diciembre",29
2022,"Abuso sexual","Enero",38
2022,"Abuso sexual","Febrero",43
2022,"Abuso sexual","Marzo",58
2022,"Abuso sexual","Abril",45
2022,"Abuso sexual","Mayo",77
2022,"Abuso sexual","Junio",74
2022,"Abuso sexual","Julio",46
2022,"Abuso sexual","Agosto",73
2022,"Abuso sexual","Septiembre",53
2022,"Abuso sexual","Octubre",60
2022,"Abuso sexual","Noviembre",74
2022,"Abuso sexual","Diciembre",32
2022,"Acoso sexual","Enero",1
2022,"Acoso sexual","Febrero",0
2022,"Acoso sexual","Marzo",0
2022,"Acoso sexual","Abril",0
2022,"Acoso sexual","Mayo",0
2022,"Acoso sexual","Junio",0
2022,"Acoso sexual","Julio",0
2022,"Acoso sexual","Agosto",0
2022,"Acoso sexual","Septiembre",0
2022,"Acoso sexual","Octubre",0
2022,"Acoso sexual","Noviembre",0
2022,"Acoso sexual","Diciembre",0
2022,"Allanamiento de morada","Enero",26
2022,"Allanamiento de morada","Febrero",20
2022,"Allanamiento de morada","Marzo",20
2022,"Allanamiento de morada","Abril",27
2022,"Allanamiento de morada","Mayo",28
2022,"Allanamiento de morada","Junio",26
2022,"Allanamiento de morada","Julio",22
2022,"Allanamiento de morada","Agosto",18
2022,"Allanamiento de morada","Septiembre",22
2022,"Allanamiento de morada","Octubre",23
2022,"Allanamiento de morada","Noviembre",23
2022,"Allanamiento de morada","Diciembre",16
2022,"Amenazas","Enero",196
2022,"Amenazas","Febrero",236
2022,"Amenazas","Marzo",307
2022,"Amenazas","Abril",306
2022,"Amenazas","Mayo",307
2022,"Amenazas","Junio",264
2022,"Amenazas","Julio",219
2022,"Amenazas","Agosto",249
2022,"Amenazas","Septiembre",258
2022,"Amenazas","Octubre",279
2022,"Amenazas","Noviembre",229
2022,"Amenazas","Diciembre",184
2022,"Contra el medio ambiente","Enero",0
2022,"Contra el medio ambiente","Febrero",0
2022,"Contra el medio ambiente","Marzo",0
2022,"Contra el medio ambiente","Abril",0
2022,"Contra el medio ambiente","Mayo",0
2022,"Contra el medio ambiente","Junio",0
2022,"Contra el medio ambiente","Julio",0
2022,"Contra el medio ambiente","Agosto",0
2022,"Contra el medio ambiente","Septiembre",0
2022,"Contra el medio ambiente","Octubre",0
2022,"Contra el medio ambiente","Noviembre",0
2022,"Contra el medio ambiente","Diciembre",0
2022,"Corrupción de menores","Enero",0
2022,"Corrupción de menores","Febrero",0
2022,"Corrupción de menores","Marzo",3
2022,"Corrupción de menores","Abril",3
2022,"Corrupción de menores","Mayo",5
2022,"Corrupción de menores","Junio",9
2022,"Corrupción de menores","Julio",3
2022,"Corrupción de menores","Agosto",4
2022,"Corrupción de menores","Septiembre",4
2022,"Corrupción de menores","Octubre",5
2022,"Corrupción de menores","Noviembre",1
2022,"Corrupción de menores","Diciembre",5
2022,"Daño a la propiedad","Enero",236
2022,"Daño a la propiedad","Febrero",191
2022,"Daño a la propiedad","Marzo",223
2022,"Daño a la propiedad","Abril",233
2022,"Daño a la propiedad","Mayo",225
2022,"Daño a la propiedad","Junio",217
2022,"Daño a la propiedad","Julio",193
2022,"Daño a la propiedad","Agosto",257
2022,"Daño a la propiedad","Septiembre",243
2022,"Daño a la propiedad","Octubre",259
2022,"Daño a la propiedad","Noviembre",220
2022,"Daño a la propiedad","Diciembre",182
2022,"Delitos cometidos por servidores públicos","Enero",35
2022,"Delitos cometidos por servidores públicos","Febrero",41
2022,"Delitos cometidos por servidores públicos","Marzo",45
2022,"Delitos cometidos por servidores públicos","Abril",55
2022,"Delitos cometidos por servidores públicos","Mayo",75
2022,"Delitos cometidos por servidores públicos","Junio",61
2022,"Delitos cometidos por servidores públicos","Julio",27
2022,"Delitos cometidos por servidores públicos","Agosto",46
2022,"Delitos cometidos por servidores públicos","Septiembre",46
2022,"Delitos cometidos por servidores públicos","Octubre",42
2022,"Delitos cometidos por servidores públicos","Noviembre",51
2022,"Delitos cometidos por servidores públicos","Diciembre",17
2022,"Despojo","Enero",76
2022,"Despojo","Febrero",85
2022,"Despojo","Marzo",87
2022,"Despojo","Abril",93
2022,"Despojo","Mayo",96
2022,"Despojo","Junio",72
2022,"Despojo","Julio",68
2022,"Despojo","Agosto",101
2022,"Despojo","Septiembre",63
2022,"Despojo","Octubre",73
2022,"Despojo","Noviembre",68
2022,"Despojo","Diciembre",41
2022,"Electorales","Enero",5
2022,"Electorales","Febrero",5
2022,"Electorales","Marzo",7
2022,"Electorales","Abril",11
2022,"Electorales","Mayo",30
2022,"Electorales","Junio",55
2022,"Electorales","Julio",8
2022,"Electorales","Agosto",7
2022,"Electorales","Septiembre",0
2022,"Electorales","Octubre",1
2022,"Electorales","Noviembre",0
2022,"Electorales","Diciembre",2
2022,"Evasión de presos","Enero",0
2022,"Evasión de presos","Febrero",0
2022,"Evasión de presos","Marzo",0
2022,"Evasión de presos","Abril",0
2022,"Evasión de presos","Mayo",0
2022,"Evasión de presos","Junio",0
2022,"Evasión de presos","Julio",0
2022,"Evasión de presos","Agosto",0
2022,"Evasión de presos","Septiembre",0
2022,"Evasión de presos","Octubre",1
2022,"Evasión de presos","Noviembre",0
2022,"Evasión de presos","Diciembre",0
2022,"Extorsión","Enero",14
2022,"Extorsión","Febrero",21
2022,"Extorsión","Marzo",21
2022,"Extorsión","Abril",28
2022,"Extorsión","Mayo",25
2022,"Extorsión","Junio",21
2022,"Extorsión","Julio",15
2022,"Extorsión","Agosto",20
2022,"Extorsión","Septiembre",27
2022,"Extorsión","Octubre",12
2022,"Extorsión","Noviembre",17
2022,"Extorsión","Diciembre",11
2022,"Falsedad","Enero",6
2022,"Falsedad","Febrero",6
2022,"Falsedad","Marzo",13
2022,"Falsedad","Abril",14
2022,"Falsedad","Mayo",12
2022,"Falsedad","Junio",17
2022,"Falsedad","Julio",7
2022,"Falsedad","Agosto",15
2022,"Falsedad","Septiembre",15
2022,"Falsedad","Octubre",23
2022,"Falsedad","Noviembre",8
2022,"Falsedad","Diciembre",9
2022,"Falsificación","Enero",8
2022,"Falsificación","Febrero",15
2022,"Falsificación","Marzo",11
2022,"Falsificación","Abril",24
2022,"Falsificación","Mayo",18
2022,"Falsificación","Junio",21
2022,"Falsificación","Julio",15
2022,"Falsificación","Agosto",36
2022,"Falsificación","Septiembre",21
2022,"Falsificación","Octubre",14
2022,"Falsificación","Noviembre",16
2022,"Falsificación","Diciembre",16
2022,"Feminicidio","Enero",1
2022,"Feminicidio","Febrero",3
2022,"Feminicidio","Marzo",0
2022,"Feminicidio","Abril",1
2022,"Feminicidio","Mayo",0
2022,"Feminicidio","Junio",2
2022,"Feminicidio","Julio",1
2022,"Feminicidio","Agosto",2
2022,"Feminicidio","Septiembre",2
2022,"Feminicidio","Octubre",0
2022,"Feminicidio","Noviembre",3
2022,"Feminicidio","Diciembre",4
2022,"Fraude","Enero",119
2022,"Fraude","Febrero",93
2022,"Fraude","Marzo",124
2022,"Fraude","Abril",132
2022,"Fraude","Mayo",114
2022,"Fraude","Junio",111
2022,"Fraude","Julio",71
2022,"Fraude","Agosto",142
2022,"Fraude","Septiembre",108
2022,"Fraude","Octubre",130
2022,"Fraude","Noviembre",129
2022,"Fraude","Diciembre",90
2022,"Homicidio","Enero",44
2022,"Homicidio","Febrero",45
2022,"Homicidio","Marzo",47
2022,"Homicidio","Abril",45
2022,"Homicidio","Mayo",55
2022,"Homicidio","Junio",55
2022,"Homicidio","Julio",57
2022,"Homicidio","Agosto",44
2022,"Homicidio","Septiembre",42
2022,"Homicidio","Octubre",38
2022,"Homicidio","Noviembre",39
2022,"Homicidio","Diciembre",34
2022,"Hostigamiento sexual","Enero",2
2022,"Hostigamiento sexual","Febrero",7
2022,"Hostigamiento sexual","Marzo",12
2022,"Hostigamiento sexual","Abril",8
2022,"Hostigamiento sexual","Mayo",6
2022,"Hostigamiento sexual","Junio",11
2022,"Hostigamiento sexual","Julio",6
2022,"Hostigamiento sexual","Agosto",11
2022,"Hostigamiento sexual","Septiembre",11
2022,"Hostigamiento sexual","Octubre",17
2022,"Hostigamiento sexual","Noviembre",9
2022,"Hostigamiento sexual","Diciembre",8
2022,"Incesto","Enero",0
2022,"Incesto","Febrero",0
2022,"Incesto","Marzo",0
2022,"Incesto","Abril",0
2022,"Incesto","Mayo",0
2022,"Incesto","Junio",0
2022,"Incesto","Julio",0
2022,"Incesto","Agosto",0
2022,"Incesto","Septiembre",0
2022,"Incesto","Octubre",0
2022,"Incesto","Noviembre",0
2022,"Incesto","Diciembre",0
2022,"Incumplimiento de obligaciones de asistencia familiar","Enero",54
2022,"Incumplimiento de obligaciones de asistencia familiar","Febrero",69
2022,"Incumplimiento de obligaciones de asistencia familiar","Marzo",89
2022,"Incumplimiento de obligaciones de asistencia familiar","Abril",72
2022,"Incumplimiento de obligaciones de asistencia familiar","Mayo",82
2022,"Incumplimiento de obligaciones de asistencia familiar","Junio",101
2022,"Incumplimiento de obligaciones de asistencia familiar","Julio",57
2022,"Incumplimiento de obligaciones de asistencia familiar","Agosto",69
2022,"Incumplimiento de obligaciones de asistencia familiar","Septiembre",87
2022,"Incumplimiento de obligaciones de asistencia familiar","Octubre",101
2022,"Incumplimiento de obligaciones de asistencia familiar","Noviembre",85
2022,"Incumplimiento de obligaciones de asistencia familiar","Diciembre",43
2022,"Lesiones","Enero",538
2022,"Lesiones","Febrero",461
2022,"Lesiones","Marzo",597
2022,"Lesiones","Abril",584
2022,"Lesiones","Mayo",628
2022,"Lesiones","Junio",488
2022,"Lesiones","Julio",454
2022,"Lesiones","Agosto",492
2022,"Lesiones","Septiembre",518
2022,"Lesiones","Octubre",513
2022,"Lesiones","Noviembre",518
2022,"Lesiones","Diciembre",416
2022,"Narcomenudeo","Enero",32
2022,"Narcomenudeo","Febrero",39
2022,"Narcomenudeo","Marzo",68
2022,"Narcomenudeo","Abril",48
2022,"Narcomenudeo","Mayo",46
2022,"Narcomenudeo","Junio",38
2022,"Narcomenudeo","Julio",45
2022,"Narcomenudeo","Agosto",29
2022,"Narcomenudeo","Septiembre",29
2022,"Narcomenudeo","Octubre",44
2022,"Narcomenudeo","Noviembre",36
2022,"Narcomenudeo","Diciembre",31
2022,"Otros delitos contra el patrimonio","Enero",10
2022,"Otros delitos contra el patrimonio","Febrero",19
2022,"Otros delitos contra el patrimonio","Marzo",20
2022,"Otros delitos contra el patrimonio","Abril",19
2022,"Otros delitos contra el patrimonio","Mayo",8
2022,"Otros delitos contra el patrimonio","Junio",15
2022,"Otros delitos contra el patrimonio","Julio",13
2022,"Otros delitos contra el patrimonio","Agosto",21
2022,"Otros delitos contra el patrimonio","Septiembre",14
2022,"Otros delitos contra el patrimonio","Octubre",15
2022,"Otros delitos contra el patrimonio","Noviembre",13
2022,"Otros delitos contra el patrimonio","Diciembre",17
2022,"Otros delitos contra la familia","Enero",1
2022,"Otros delitos contra la familia","Febrero",0
2022,"Otros delitos contra la familia","Marzo",0
2022,"Otros delitos contra la familia","Abril",0
2022,"Otros delitos contra la familia","Mayo",0
2022,"Otros delitos contra la familia","Junio",0
2022,"Otros delitos contra la familia","Julio",0
2022,"Otros delitos contra la familia","Agosto",0
2022,"Otros delitos contra la familia","Septiembre",1
2022,"Otros delitos contra la familia","Octubre",0
2022,"Otros delitos contra la familia","Noviembre",0
2022,"Otros delitos contra la familia","Diciembre",0
2022,"Otros delitos contra la sociedad","Enero",1
2022,"Otros delitos contra la sociedad","Febrero",1
2022,"Otros delitos contra la sociedad","Marzo",3
2022,"Otros delitos contra la sociedad","Abril",1
2022,"Otros delitos contra la sociedad","Mayo",1
2022,"Otros delitos contra la sociedad","Junio",1
2022,"Otros delitos contra la sociedad","Julio",0
2022,"Otros delitos contra la sociedad","Agosto",0
2022,"Otros delitos contra la sociedad","Septiembre",3
2022,"Otros delitos contra la sociedad","Octubre",0
2022,"Otros delitos contra la sociedad","Noviembre",1
2022,"Otros delitos contra la sociedad","Diciembre",1
2022,"Otros delitos del Fuero Común","Enero",564
2022,"Otros delitos del Fuero Común","Febrero",748
2022,"Otros delitos del Fuero Común","Marzo",836
2022,"Otros delitos del Fuero Común","Abril",949
2022,"Otros delitos del Fuero Común","Mayo",843
2022,"Otros delitos del Fuero Común","Junio",891
2022,"Otros delitos del Fuero Común","Julio",1338
2022,"Otros delitos del Fuero Común","Agosto",768
2022,"Otros delitos del Fuero Común","Septiembre",775
2022,"Otros delitos del Fuero Común","Octubre",705
2022,"Otros delitos del Fuero Común","Noviembre",757
2022,"Otros delitos del Fuero Común","Diciembre",1264
2022,"Otros delitos que atentan contra la libertad personal","Enero",162
2022,"Otros delitos que atentan contra la libertad personal","Febrero",144
2022,"Otros delitos que atentan contra la libertad personal","Marzo",160
2022,"Otros delitos que atentan contra la libertad personal","Abril",170
2022,"Otros delitos que atentan contra la libertad personal","Mayo",157
2022,"Otros delitos que atentan contra la libertad personal","Junio",156
2022,"Otros delitos que atentan contra la libertad personal","Julio",122
2022,"Otros delitos que atentan contra la libertad personal","Agosto",163
2022,"Otros delitos que atentan contra la libertad personal","Septiembre",156
2022,"Otros delitos que atentan contra la libertad personal","Octubre",149
2022,"Otros delitos que atentan contra la libertad personal","Noviembre",147
2022,"Otros delitos que atentan contra la libertad personal","Diciembre",119
2022,"Otros delitos que atentan contra la libertad y la seguridad sexual","Enero",22
2022,"Otros delitos que atentan contra la libertad y la seguridad sexual","Febrero",15
2022,"Otros delitos que atentan contra la libertad y la seguridad sexual","Marzo",28
2022,"Otros delitos que atentan contra la libertad y la seguridad sexual","Abril",35
2022,"Otros delitos que atentan contra la libertad y la seguridad sexual","Mayo",35
2022,"Otros delitos que atentan contra la libertad y la seguridad sexual","Junio",34
2022,"Otros delitos que atentan contra la libertad y la seguridad sexual","Julio",23
2022,"Otros delitos que atentan contra la libertad y la seguridad sexual","Agosto",42
2022,"Otros delitos que atentan contra la libertad y la seguridad sexual","Septiembre",26
2022,"Otros delitos que atentan contra la libertad y la seguridad sexual","Octubre",18
2022,"Otros delitos que atentan contra la libertad y la seguridad sexual","Noviembre",39
2022,"Otros delitos que atentan contra la libertad y la seguridad sexual","Diciembre",19
2022,"Otros delitos que atentan contra la vida y la integridad corporal","Enero",24
2022,"Otros delitos que atentan contra la vida y la integridad corporal","Febrero",11
2022,"Otros delitos que atentan contra la vida y la integridad corporal","Marzo",12
