"Año","Municipio","Tipo.de.delito","total","tasa"
2017,"Huejutla de Reyes","Abuso de confianza",32,0.246307314557532
2017,"Huejutla de Reyes","Abuso sexual",20,0.153942071598457
2017,"Huejutla de Reyes","Acoso sexual",1,0.00769710357992287
2017,"Huejutla de Reyes","Allanamiento de morada",5,0.0384855178996144
2017,"Huejutla de Reyes","Amenazas",82,0.631162493553676
2017,"Huejutla de Reyes","Contra el medio ambiente",0,0
2017,"Huejutla de Reyes","Corrupción de menores",0,0
2017,"Huejutla de Reyes","Daño a la propiedad",73,0.56188856133437
2017,"Huejutla de Reyes","Delitos cometidos por servidores públicos",2,0.0153942071598457
2017,"Huejutla de Reyes","Despojo",25,0.192427589498072
2017,"Huejutla de Reyes","Electorales",0,0
2017,"Huejutla de Reyes","Evasión de presos",0,0
2017,"Huejutla de Reyes","Extorsión",4,0.0307884143196915
2017,"Huejutla de Reyes","Falsedad",1,0.00769710357992287
2017,"Huejutla de Reyes","Falsificación",8,0.061576828639383
2017,"Huejutla de Reyes","Feminicidio",0,0
2017,"Huejutla de Reyes","Fraude",118,0.908258222430899
2017,"Huejutla de Reyes","Homicidio",11,0.0846681393791516
2017,"Huejutla de Reyes","Hostigamiento sexual",0,0
2017,"Huejutla de Reyes","Incesto",0,0
2017,"Huejutla de Reyes","Incumplimiento de obligaciones de asistencia familiar",38,0.292489936037069
2017,"Huejutla de Reyes","Lesiones",208,1.60099754462396
2017,"Huejutla de Reyes","Narcomenudeo",3,0.0230913107397686
2017,"Huejutla de Reyes","Otros delitos contra el patrimonio",0,0
2017,"Huejutla de Reyes","Otros delitos contra la familia",0,0
2017,"Huejutla de Reyes","Otros delitos contra la sociedad",0,0
2017,"Huejutla de Reyes","Otros delitos del Fuero Común",56,0.431037800475681
2017,"Huejutla de Reyes","Otros delitos que atentan contra la libertad personal",55,0.423340696895758
2017,"Huejutla de Reyes","Otros delitos que atentan contra la libertad y la seguridad sexual",1,0.00769710357992287
2017,"Huejutla de Reyes","Otros delitos que atentan contra la vida y la integridad corporal",3,0.0230913107397686
2017,"Huejutla de Reyes","Rapto",0,0
2017,"Huejutla de Reyes","Robo",177,1.36238733364635
2017,"Huejutla de Reyes","Secuestro",0,0
2017,"Huejutla de Reyes","Trata de personas",0,0
2017,"Huejutla de Reyes","Tráfico de menores",0,0
2017,"Huejutla de Reyes","Violación equiparada",0,0
2017,"Huejutla de Reyes","Violación simple",23,0.177033382338226
2017,"Huejutla de Reyes","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2017,"Huejutla de Reyes","Violencia familiar",164,1.26232498710735
2017,"Huichapan","Aborto",0,0
2017,"Huichapan","Abuso de confianza",12,0.261102286820862
2017,"Huichapan","Abuso sexual",13,0.282860810722601
2017,"Huichapan","Acoso sexual",0,0
2017,"Huichapan","Allanamiento de morada",1,0.0217585239017385
2017,"Huichapan","Amenazas",46,1.00089209947997
2017,"Huichapan","Contra el medio ambiente",0,0
2017,"Huichapan","Corrupción de menores",0,0
2017,"Huichapan","Daño a la propiedad",36,0.783306860462586
2017,"Huichapan","Delitos cometidos por servidores públicos",0,0
2017,"Huichapan","Despojo",20,0.43517047803477
2017,"Huichapan","Electorales",0,0
2017,"Huichapan","Evasión de presos",0,0
2017,"Huichapan","Extorsión",5,0.108792619508693
2017,"Huichapan","Falsedad",4,0.087034095606954
2017,"Huichapan","Falsificación",2,0.043517047803477
2017,"Huichapan","Feminicidio",1,0.0217585239017385
2017,"Huichapan","Fraude",19,0.413411954133032
2017,"Huichapan","Homicidio",3,0.0652755717052155
2017,"Huichapan","Hostigamiento sexual",0,0
2017,"Huichapan","Incesto",0,0
2017,"Huichapan","Incumplimiento de obligaciones de asistencia familiar",19,0.413411954133032
2017,"Huichapan","Lesiones",81,1.76244043604082
2017,"Huichapan","Narcomenudeo",0,0
2017,"Huichapan","Otros delitos contra el patrimonio",0,0
2017,"Huichapan","Otros delitos contra la familia",0,0
2017,"Huichapan","Otros delitos contra la sociedad",0,0
2017,"Huichapan","Otros delitos del Fuero Común",39,0.848582432167802
2017,"Huichapan","Otros delitos que atentan contra la libertad personal",18,0.391653430231293
2017,"Huichapan","Otros delitos que atentan contra la libertad y la seguridad sexual",0,0
2017,"Huichapan","Otros delitos que atentan contra la vida y la integridad corporal",2,0.043517047803477
2017,"Huichapan","Rapto",0,0
2017,"Huichapan","Robo",270,5.8748014534694
2017,"Huichapan","Secuestro",0,0
2017,"Huichapan","Trata de personas",0,0
2017,"Huichapan","Tráfico de menores",0,0
2017,"Huichapan","Violación equiparada",0,0
2017,"Huichapan","Violación simple",14,0.304619334624339
2017,"Huichapan","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2017,"Huichapan","Violencia familiar",35,0.761548336560848
2017,"Ixmiquilpan","Aborto",1,0.0106949583966118
2017,"Ixmiquilpan","Abuso de confianza",20,0.213899167932237
2017,"Ixmiquilpan","Abuso sexual",16,0.171119334345789
2017,"Ixmiquilpan","Acoso sexual",0,0
2017,"Ixmiquilpan","Allanamiento de morada",8,0.0855596671728947
2017,"Ixmiquilpan","Amenazas",133,1.42242946674937
2017,"Ixmiquilpan","Contra el medio ambiente",0,0
2017,"Ixmiquilpan","Corrupción de menores",0,0
2017,"Ixmiquilpan","Daño a la propiedad",101,1.0801907980578
2017,"Ixmiquilpan","Delitos cometidos por servidores públicos",5,0.0534747919830592
2017,"Ixmiquilpan","Despojo",45,0.481273127847533
2017,"Ixmiquilpan","Electorales",0,0
2017,"Ixmiquilpan","Evasión de presos",0,0
2017,"Ixmiquilpan","Extorsión",4,0.0427798335864473
2017,"Ixmiquilpan","Falsedad",2,0.0213899167932237
2017,"Ixmiquilpan","Falsificación",6,0.064169750379671
2017,"Ixmiquilpan","Feminicidio",0,0
2017,"Ixmiquilpan","Fraude",56,0.598917670210263
2017,"Ixmiquilpan","Homicidio",40,0.427798335864473
2017,"Ixmiquilpan","Hostigamiento sexual",0,0
2017,"Ixmiquilpan","Incesto",0,0
2017,"Ixmiquilpan","Incumplimiento de obligaciones de asistencia familiar",40,0.427798335864473
2017,"Ixmiquilpan","Lesiones",172,1.83953284421724
2017,"Ixmiquilpan","Narcomenudeo",5,0.0534747919830592
2017,"Ixmiquilpan","Otros delitos contra el patrimonio",1,0.0106949583966118
2017,"Ixmiquilpan","Otros delitos contra la familia",0,0
2017,"Ixmiquilpan","Otros delitos contra la sociedad",0,0
2017,"Ixmiquilpan","Otros delitos del Fuero Común",40,0.427798335864473
2017,"Ixmiquilpan","Otros delitos que atentan contra la libertad personal",40,0.427798335864473
2017,"Ixmiquilpan","Otros delitos que atentan contra la libertad y la seguridad sexual",1,0.0106949583966118
2017,"Ixmiquilpan","Otros delitos que atentan contra la vida y la integridad corporal",3,0.0320848751898355
2017,"Ixmiquilpan","Rapto",0,0
2017,"Ixmiquilpan","Robo",392,4.19242369147184
2017,"Ixmiquilpan","Secuestro",0,0
2017,"Ixmiquilpan","Trata de personas",0,0
2017,"Ixmiquilpan","Tráfico de menores",0,0
2017,"Ixmiquilpan","Violación equiparada",0,0
2017,"Ixmiquilpan","Violación simple",22,0.23528908472546
2017,"Ixmiquilpan","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2017,"Ixmiquilpan","Violencia familiar",154,1.64702359307822
2017,"Jacala de Ledezma","Aborto",0,0
2017,"Jacala de Ledezma","Abuso de confianza",0,0
2017,"Jacala de Ledezma","Abuso sexual",0,0
2017,"Jacala de Ledezma","Acoso sexual",0,0
2017,"Jacala de Ledezma","Allanamiento de morada",3,0.223897305769087
2017,"Jacala de Ledezma","Amenazas",10,0.746324352563624
2017,"Jacala de Ledezma","Contra el medio ambiente",0,0
2017,"Jacala de Ledezma","Corrupción de menores",0,0
2017,"Jacala de Ledezma","Daño a la propiedad",11,0.820956787819987
2017,"Jacala de Ledezma","Delitos cometidos por servidores públicos",0,0
2017,"Jacala de Ledezma","Despojo",3,0.223897305769087
2017,"Jacala de Ledezma","Electorales",0,0
2017,"Jacala de Ledezma","Evasión de presos",0,0
2017,"Jacala de Ledezma","Extorsión",1,0.0746324352563624
2017,"Jacala de Ledezma","Falsedad",0,0
2017,"Jacala de Ledezma","Falsificación",0,0
2017,"Jacala de Ledezma","Feminicidio",0,0
2017,"Jacala de Ledezma","Fraude",4,0.29852974102545
2017,"Jacala de Ledezma","Homicidio",0,0
2017,"Jacala de Ledezma","Hostigamiento sexual",0,0
2017,"Jacala de Ledezma","Incesto",0,0
2017,"Jacala de Ledezma","Incumplimiento de obligaciones de asistencia familiar",2,0.149264870512725
2017,"Jacala de Ledezma","Lesiones",5,0.373162176281812
2017,"Jacala de Ledezma","Narcomenudeo",2,0.149264870512725
2017,"Jacala de Ledezma","Otros delitos contra el patrimonio",0,0
2017,"Jacala de Ledezma","Otros delitos contra la familia",0,0
2017,"Jacala de Ledezma","Otros delitos contra la sociedad",0,0
2017,"Jacala de Ledezma","Otros delitos del Fuero Común",5,0.373162176281812
2017,"Jacala de Ledezma","Otros delitos que atentan contra la libertad personal",7,0.522427046794537
2017,"Jacala de Ledezma","Otros delitos que atentan contra la libertad y la seguridad sexual",0,0
2017,"Jacala de Ledezma","Otros delitos que atentan contra la vida y la integridad corporal",0,0
2017,"Jacala de Ledezma","Rapto",0,0
2017,"Jacala de Ledezma","Robo",50,3.73162176281812
2017,"Jacala de Ledezma","Secuestro",0,0
2017,"Jacala de Ledezma","Trata de personas",0,0
2017,"Jacala de Ledezma","Tráfico de menores",0,0
2017,"Jacala de Ledezma","Violación equiparada",0,0
2017,"Jacala de Ledezma","Violación simple",0,0
2017,"Jacala de Ledezma","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2017,"Jacala de Ledezma","Violencia familiar",10,0.746324352563624
2017,"Jaltocán","Aborto",0,0
2017,"Jaltocán","Abuso de confianza",4,0.338466745642241
2017,"Jaltocán","Abuso sexual",2,0.16923337282112
2017,"Jaltocán","Acoso sexual",0,0
2017,"Jaltocán","Allanamiento de morada",0,0
2017,"Jaltocán","Amenazas",0,0
2017,"Jaltocán","Contra el medio ambiente",0,0
2017,"Jaltocán","Corrupción de menores",0,0
2017,"Jaltocán","Daño a la propiedad",3,0.25385005923168
2017,"Jaltocán","Delitos cometidos por servidores públicos",0,0
2017,"Jaltocán","Despojo",1,0.0846166864105602
2017,"Jaltocán","Electorales",0,0
2017,"Jaltocán","Evasión de presos",0,0
2017,"Jaltocán","Extorsión",0,0
2017,"Jaltocán","Falsedad",0,0
2017,"Jaltocán","Falsificación",0,0
2017,"Jaltocán","Feminicidio",0,0
2017,"Jaltocán","Fraude",0,0
2017,"Jaltocán","Homicidio",0,0
2017,"Jaltocán","Hostigamiento sexual",0,0
2017,"Jaltocán","Incesto",0,0
2017,"Jaltocán","Incumplimiento de obligaciones de asistencia familiar",3,0.25385005923168
2017,"Jaltocán","Lesiones",5,0.423083432052801
2017,"Jaltocán","Narcomenudeo",1,0.0846166864105602
2017,"Jaltocán","Otros delitos contra el patrimonio",0,0
2017,"Jaltocán","Otros delitos contra la familia",0,0
2017,"Jaltocán","Otros delitos contra la sociedad",0,0
2017,"Jaltocán","Otros delitos del Fuero Común",5,0.423083432052801
2017,"Jaltocán","Otros delitos que atentan contra la libertad personal",2,0.16923337282112
2017,"Jaltocán","Otros delitos que atentan contra la libertad y la seguridad sexual",2,0.16923337282112
2017,"Jaltocán","Otros delitos que atentan contra la vida y la integridad corporal",0,0
2017,"Jaltocán","Rapto",0,0
2017,"Jaltocán","Robo",3,0.25385005923168
2017,"Jaltocán","Secuestro",0,0
2017,"Jaltocán","Trata de personas",0,0
2017,"Jaltocán","Tráfico de menores",0,0
2017,"Jaltocán","Violación equiparada",0,0
2017,"Jaltocán","Violación simple",1,0.0846166864105602
2017,"Jaltocán","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2017,"Jaltocán","Violencia familiar",2,0.16923337282112
2017,"Juárez Hidalgo","Aborto",0,0
2017,"Juárez Hidalgo","Abuso de confianza",0,0
2017,"Juárez Hidalgo","Abuso sexual",0,0
2017,"Juárez Hidalgo","Acoso sexual",0,0
2017,"Juárez Hidalgo","Allanamiento de morada",0,0
2017,"Juárez Hidalgo","Amenazas",0,0
2017,"Juárez Hidalgo","Contra el medio ambiente",0,0
2017,"Juárez Hidalgo","Corrupción de menores",0,0
2017,"Juárez Hidalgo","Daño a la propiedad",1,0.321750321750322
2017,"Juárez Hidalgo","Delitos cometidos por servidores públicos",0,0
2017,"Juárez Hidalgo","Despojo",1,0.321750321750322
2017,"Juárez Hidalgo","Electorales",0,0
2017,"Juárez Hidalgo","Evasión de presos",0,0
2017,"Juárez Hidalgo","Extorsión",0,0
2017,"Juárez Hidalgo","Falsedad",0,0
2017,"Juárez Hidalgo","Falsificación",0,0
2017,"Juárez Hidalgo","Feminicidio",0,0
2017,"Juárez Hidalgo","Fraude",1,0.321750321750322
2017,"Juárez Hidalgo","Homicidio",1,0.321750321750322
2017,"Juárez Hidalgo","Hostigamiento sexual",0,0
2017,"Juárez Hidalgo","Incesto",0,0
2017,"Juárez Hidalgo","Incumplimiento de obligaciones de asistencia familiar",1,0.321750321750322
2017,"Juárez Hidalgo","Lesiones",5,1.60875160875161
2017,"Juárez Hidalgo","Narcomenudeo",0,0
2017,"Juárez Hidalgo","Otros delitos contra el patrimonio",0,0
2017,"Juárez Hidalgo","Otros delitos contra la familia",0,0
2017,"Juárez Hidalgo","Otros delitos contra la sociedad",0,0
2017,"Juárez Hidalgo","Otros delitos del Fuero Común",3,0.965250965250965
2017,"Juárez Hidalgo","Otros delitos que atentan contra la libertad personal",0,0
2017,"Juárez Hidalgo","Otros delitos que atentan contra la libertad y la seguridad sexual",0,0
2017,"Juárez Hidalgo","Otros delitos que atentan contra la vida y la integridad corporal",0,0
2017,"Juárez Hidalgo","Rapto",0,0
2017,"Juárez Hidalgo","Robo",0,0
2017,"Juárez Hidalgo","Secuestro",0,0
2017,"Juárez Hidalgo","Trata de personas",0,0
2017,"Juárez Hidalgo","Tráfico de menores",0,0
2017,"Juárez Hidalgo","Violación equiparada",0,0
2017,"Juárez Hidalgo","Violación simple",2,0.643500643500644
2017,"Juárez Hidalgo","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2017,"Juárez Hidalgo","Violencia familiar",0,0
2017,"La Misión","Aborto",0,0
2017,"La Misión","Abuso de confianza",0,0
2017,"La Misión","Abuso sexual",0,0
2017,"La Misión","Acoso sexual",0,0
2017,"La Misión","Allanamiento de morada",2,0.197258112239866
2017,"La Misión","Amenazas",3,0.295887168359799
2017,"La Misión","Contra el medio ambiente",0,0
2017,"La Misión","Corrupción de menores",0,0
2017,"La Misión","Daño a la propiedad",3,0.295887168359799
2017,"La Misión","Delitos cometidos por servidores públicos",0,0
2017,"La Misión","Despojo",1,0.0986290561199329
2017,"La Misión","Electorales",0,0
2017,"La Misión","Evasión de presos",0,0
2017,"La Misión","Extorsión",0,0
2017,"La Misión","Falsedad",0,0
2017,"La Misión","Falsificación",0,0
2017,"La Misión","Feminicidio",0,0
2017,"La Misión","Fraude",0,0
2017,"La Misión","Homicidio",0,0
2017,"La Misión","Hostigamiento sexual",0,0
2017,"La Misión","Incesto",0,0
2017,"La Misión","Incumplimiento de obligaciones de asistencia familiar",0,0
2017,"La Misión","Lesiones",5,0.493145280599665
2017,"La Misión","Narcomenudeo",0,0
2017,"La Misión","Otros delitos contra el patrimonio",0,0
2017,"La Misión","Otros delitos contra la familia",0,0
2017,"La Misión","Otros delitos contra la sociedad",0,0
2017,"La Misión","Otros delitos del Fuero Común",1,0.0986290561199329
2017,"La Misión","Otros delitos que atentan contra la libertad personal",0,0
2017,"La Misión","Otros delitos que atentan contra la libertad y la seguridad sexual",0,0
2017,"La Misión","Otros delitos que atentan contra la vida y la integridad corporal",0,0
2017,"La Misión","Rapto",0,0
2017,"La Misión","Robo",6,0.591774336719598
2017,"La Misión","Secuestro",0,0
2017,"La Misión","Trata de personas",0,0
2017,"La Misión","Tráfico de menores",0,0
2017,"La Misión","Violación equiparada",0,0
2017,"La Misión","Violación simple",2,0.197258112239866
2017,"La Misión","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2017,"La Misión","Violencia familiar",3,0.295887168359799
2017,"Lolotla","Aborto",0,0
2017,"Lolotla","Abuso de confianza",0,0
2017,"Lolotla","Abuso sexual",5,0.528485360955502
2017,"Lolotla","Acoso sexual",0,0
2017,"Lolotla","Allanamiento de morada",0,0
2017,"Lolotla","Amenazas",3,0.317091216573301
2017,"Lolotla","Contra el medio ambiente",0,0
2017,"Lolotla","Corrupción de menores",0,0
2017,"Lolotla","Daño a la propiedad",1,0.1056970721911
2017,"Lolotla","Delitos cometidos por servidores públicos",0,0
2017,"Lolotla","Despojo",1,0.1056970721911
2017,"Lolotla","Electorales",0,0
2017,"Lolotla","Evasión de presos",0,0
2017,"Lolotla","Extorsión",0,0
2017,"Lolotla","Falsedad",0,0
2017,"Lolotla","Falsificación",0,0
2017,"Lolotla","Feminicidio",0,0
2017,"Lolotla","Fraude",2,0.211394144382201
2017,"Lolotla","Homicidio",3,0.317091216573301
2017,"Lolotla","Hostigamiento sexual",0,0
2017,"Lolotla","Incesto",0,0
2017,"Lolotla","Incumplimiento de obligaciones de asistencia familiar",4,0.422788288764401
2017,"Lolotla","Lesiones",16,1.6911531550576
2017,"Lolotla","Narcomenudeo",0,0
2017,"Lolotla","Otros delitos contra el patrimonio",0,0
2017,"Lolotla","Otros delitos contra la familia",0,0
2017,"Lolotla","Otros delitos contra la sociedad",0,0
2017,"Lolotla","Otros delitos del Fuero Común",8,0.845576577528802
2017,"Lolotla","Otros delitos que atentan contra la libertad personal",3,0.317091216573301
2017,"Lolotla","Otros delitos que atentan contra la libertad y la seguridad sexual",0,0
2017,"Lolotla","Otros delitos que atentan contra la vida y la integridad corporal",0,0
2017,"Lolotla","Rapto",0,0
2017,"Lolotla","Robo",5,0.528485360955502
2017,"Lolotla","Secuestro",0,0
2017,"Lolotla","Trata de personas",0,0
2017,"Lolotla","Tráfico de menores",0,0
2017,"Lolotla","Violación equiparada",0,0
2017,"Lolotla","Violación simple",1,0.1056970721911
2017,"Lolotla","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2017,"Lolotla","Violencia familiar",3,0.317091216573301
2017,"Metepec","Aborto",0,0
2017,"Metepec","Abuso de confianza",0,0
2017,"Metepec","Abuso sexual",0,0
2017,"Metepec","Acoso sexual",0,0
2017,"Metepec","Allanamiento de morada",1,0.0847385814761461
2017,"Metepec","Amenazas",11,0.932124396237607
2017,"Metepec","Contra el medio ambiente",0,0
2017,"Metepec","Corrupción de menores",0,0
2017,"Metepec","Daño a la propiedad",6,0.508431488856877
2017,"Metepec","Delitos cometidos por servidores públicos",0,0
2017,"Metepec","Despojo",1,0.0847385814761461
2017,"Metepec","Electorales",0,0
