"Año","Municipio","Tipo.de.delito","Enero","Febrero","Marzo","Abril","Mayo","Junio","Julio","Agosto","Septiembre","Octubre","Noviembre","Diciembre","total","pobtot","tasa"
2021,"Pachuca de Soto","Rapto",0,0,0,0,0,0,0,0,0,0,0,0,0,38492,0
2021,"Pachuca de Soto","Robo",167,170,249,222,238,223,167,224,217,232,302,90,2501,38492,64.97454016419
2021,"Pachuca de Soto","Secuestro",0,0,0,0,0,0,0,0,0,1,0,0,1,38492,0.0259794242959576
2021,"Pachuca de Soto","Trata de personas",0,0,0,0,0,0,0,1,0,1,0,0,2,38492,0.0519588485919152
2021,"Pachuca de Soto","Tráfico de menores",0,0,0,1,0,0,0,0,0,0,0,0,1,38492,0.0259794242959576
2021,"Pachuca de Soto","Violación equiparada",4,2,6,2,3,5,4,2,1,5,6,3,43,38492,1.11711524472618
2021,"Pachuca de Soto","Violación simple",2,2,7,4,3,5,2,2,5,7,5,2,46,38492,1.19505351761405
2021,"Pachuca de Soto","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0,38492,0
2021,"Pachuca de Soto","Violencia familiar",53,68,79,113,99,103,71,76,100,119,83,70,1034,38492,26.8627247220202
2021,"Pacula","Aborto",0,0,0,0,0,0,0,0,0,0,0,0,0,4748,0
2021,"Pacula","Abuso de confianza",0,0,0,0,0,0,0,0,0,0,0,0,0,4748,0
2021,"Pacula","Abuso sexual",0,0,1,0,0,0,0,0,0,0,0,0,1,4748,0.2106149957877
2021,"Pacula","Acoso sexual",0,0,0,0,0,0,0,0,0,0,0,0,0,4748,0
2021,"Pacula","Allanamiento de morada",0,0,0,0,0,0,0,0,0,0,0,0,0,4748,0
2021,"Pacula","Amenazas",0,0,0,0,0,0,0,0,0,0,0,0,0,4748,0
2021,"Pacula","Contra el medio ambiente",0,0,0,0,0,0,0,0,0,0,0,0,0,4748,0
2021,"Pacula","Corrupción de menores",0,0,0,0,0,0,0,0,0,0,0,0,0,4748,0
2021,"Pacula","Daño a la propiedad",0,0,0,0,0,0,0,0,0,2,0,0,2,4748,0.4212299915754
2021,"Pacula","Delitos cometidos por servidores públicos",0,0,0,0,0,0,0,0,0,0,0,0,0,4748,0
2021,"Pacula","Despojo",0,0,0,0,0,0,0,1,1,0,0,0,2,4748,0.4212299915754
2021,"Pacula","Electorales",0,0,0,0,0,0,0,0,0,0,0,0,0,4748,0
2021,"Pacula","Evasión de presos",0,0,0,0,0,0,0,0,0,0,0,0,0,4748,0
2021,"Pacula","Extorsión",0,0,0,0,0,0,0,0,0,0,0,0,0,4748,0
2021,"Pacula","Falsedad",0,0,0,0,0,0,0,0,0,0,0,0,0,4748,0
2021,"Pacula","Falsificación",0,0,0,0,0,0,0,0,0,0,0,0,0,4748,0
2021,"Pacula","Feminicidio",0,0,0,0,0,0,0,0,0,0,0,0,0,4748,0
2021,"Pacula","Fraude",0,0,0,0,0,0,0,0,0,0,0,0,0,4748,0
2021,"Pacula","Homicidio",0,0,0,0,0,0,0,0,0,0,0,0,0,4748,0
2021,"Pacula","Hostigamiento sexual",0,0,0,0,0,0,0,0,0,0,0,0,0,4748,0
2021,"Pacula","Incesto",0,0,0,0,0,0,0,0,0,0,0,0,0,4748,0
2021,"Pacula","Incumplimiento de obligaciones de asistencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0,4748,0
2021,"Pacula","Lesiones",0,0,0,0,0,0,0,0,0,0,0,0,0,4748,0
2021,"Pacula","Narcomenudeo",0,0,0,0,0,0,0,0,0,0,0,0,0,4748,0
2021,"Pacula","Otros delitos contra el patrimonio",0,0,0,0,0,0,0,0,0,0,0,0,0,4748,0
2021,"Pacula","Otros delitos contra la familia",0,0,0,0,0,0,0,0,0,0,0,0,0,4748,0
2021,"Pacula","Otros delitos contra la sociedad",0,0,0,0,0,0,0,0,0,0,0,0,0,4748,0
2021,"Pacula","Otros delitos del Fuero Común",0,0,0,1,0,1,0,0,1,0,0,2,5,4748,1.0530749789385
2021,"Pacula","Otros delitos que atentan contra la libertad personal",0,0,0,0,0,0,0,0,0,0,0,0,0,4748,0
2021,"Pacula","Otros delitos que atentan contra la libertad y la seguridad sexual",0,0,0,0,0,0,0,0,0,0,0,0,0,4748,0
2021,"Pacula","Otros delitos que atentan contra la vida y la integridad corporal",0,0,0,0,0,0,0,0,0,0,0,0,0,4748,0
2021,"Pacula","Rapto",0,0,0,0,0,0,0,0,0,0,0,0,0,4748,0
2021,"Pacula","Robo",0,0,0,1,0,1,0,0,0,0,0,0,2,4748,0.4212299915754
2021,"Pacula","Secuestro",0,0,0,0,0,0,0,0,0,0,0,0,0,4748,0
2021,"Pacula","Trata de personas",0,0,0,0,0,0,0,0,0,0,0,0,0,4748,0
2021,"Pacula","Tráfico de menores",0,0,0,0,0,0,0,0,0,0,0,0,0,4748,0
2021,"Pacula","Violación equiparada",0,0,0,0,0,0,0,0,0,0,0,0,0,4748,0
2021,"Pacula","Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0,4748,0
2021,"Pacula","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0,4748,0
2021,"Pacula","Violencia familiar",0,0,1,0,0,1,1,0,0,3,0,0,6,4748,1.2636899747262
2021,"Pisaflores","Aborto",0,0,0,0,0,0,0,0,0,0,0,0,0,314331,0
2021,"Pisaflores","Abuso de confianza",0,0,0,0,0,0,0,0,0,0,0,0,0,314331,0
2021,"Pisaflores","Abuso sexual",0,0,0,0,1,0,1,0,1,0,0,1,4,314331,0.0127254391071832
2021,"Pisaflores","Acoso sexual",0,0,0,0,0,0,0,0,0,0,0,0,0,314331,0
2021,"Pisaflores","Allanamiento de morada",0,0,0,0,0,0,0,2,0,1,0,0,3,314331,0.00954407933038739
2021,"Pisaflores","Amenazas",0,0,0,0,0,0,0,0,0,0,0,1,1,314331,0.0031813597767958
2021,"Pisaflores","Contra el medio ambiente",0,0,0,0,0,0,0,0,0,0,0,0,0,314331,0
2021,"Pisaflores","Corrupción de menores",0,0,0,0,0,0,0,0,0,0,0,0,0,314331,0
2021,"Pisaflores","Daño a la propiedad",0,0,0,0,0,0,0,2,0,1,0,0,3,314331,0.00954407933038739
2021,"Pisaflores","Delitos cometidos por servidores públicos",0,0,0,0,0,0,0,0,0,0,0,0,0,314331,0
2021,"Pisaflores","Despojo",0,0,0,1,0,0,1,0,0,0,0,0,2,314331,0.0063627195535916
2021,"Pisaflores","Electorales",0,0,0,0,0,0,0,0,0,0,0,0,0,314331,0
2021,"Pisaflores","Evasión de presos",0,0,0,0,0,0,0,0,0,0,0,0,0,314331,0
2021,"Pisaflores","Extorsión",0,0,0,0,0,0,0,0,0,0,0,0,0,314331,0
2021,"Pisaflores","Falsedad",0,0,0,0,0,0,0,0,0,0,0,0,0,314331,0
2021,"Pisaflores","Falsificación",0,0,0,0,0,0,0,0,0,0,0,0,0,314331,0
2021,"Pisaflores","Feminicidio",0,0,0,0,0,0,0,0,0,0,0,0,0,314331,0
2021,"Pisaflores","Fraude",0,0,0,0,0,0,0,0,0,1,2,0,3,314331,0.00954407933038739
2021,"Pisaflores","Homicidio",0,0,0,1,0,0,0,0,0,0,0,0,1,314331,0.0031813597767958
2021,"Pisaflores","Hostigamiento sexual",0,0,0,0,0,0,0,0,0,0,0,0,0,314331,0
2021,"Pisaflores","Incesto",0,0,0,0,0,0,0,0,0,0,0,0,0,314331,0
2021,"Pisaflores","Incumplimiento de obligaciones de asistencia familiar",0,0,0,0,1,0,0,0,0,0,0,0,1,314331,0.0031813597767958
2021,"Pisaflores","Lesiones",0,1,1,1,1,3,2,2,0,1,2,1,15,314331,0.047720396651937
2021,"Pisaflores","Narcomenudeo",0,0,0,0,0,2,0,0,0,0,0,0,2,314331,0.0063627195535916
2021,"Pisaflores","Otros delitos contra el patrimonio",0,0,0,0,0,0,0,0,0,0,0,0,0,314331,0
2021,"Pisaflores","Otros delitos contra la familia",0,0,0,0,0,0,0,0,0,0,0,0,0,314331,0
2021,"Pisaflores","Otros delitos contra la sociedad",0,0,0,0,0,0,0,0,0,0,0,0,0,314331,0
2021,"Pisaflores","Otros delitos del Fuero Común",1,1,1,1,0,0,0,0,1,1,0,2,8,314331,0.0254508782143664
2021,"Pisaflores","Otros delitos que atentan contra la libertad personal",0,0,0,0,0,0,0,2,0,0,0,0,2,314331,0.0063627195535916
2021,"Pisaflores","Otros delitos que atentan contra la libertad y la seguridad sexual",0,0,0,0,0,0,0,0,0,0,0,0,0,314331,0
2021,"Pisaflores","Otros delitos que atentan contra la vida y la integridad corporal",0,0,0,0,0,0,1,0,0,0,0,0,1,314331,0.0031813597767958
2021,"Pisaflores","Rapto",0,0,0,0,0,0,0,0,0,0,0,0,0,314331,0
2021,"Pisaflores","Robo",0,0,0,3,1,0,0,0,1,0,0,1,6,314331,0.0190881586607748
2021,"Pisaflores","Secuestro",0,0,0,0,0,0,0,0,0,0,0,0,0,314331,0
2021,"Pisaflores","Trata de personas",0,0,0,0,0,0,0,0,0,0,0,0,0,314331,0
2021,"Pisaflores","Tráfico de menores",0,0,0,0,0,0,0,0,0,0,0,0,0,314331,0
2021,"Pisaflores","Violación equiparada",0,0,0,0,1,0,0,0,0,0,0,1,2,314331,0.0063627195535916
2021,"Pisaflores","Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0,314331,0
2021,"Pisaflores","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0,314331,0
2021,"Pisaflores","Violencia familiar",0,4,3,1,1,3,1,2,3,0,1,3,22,314331,0.0699899150895076
2021,"Progreso de Obregón","Aborto",0,0,0,0,0,0,0,0,0,0,0,0,0,18723,0
2021,"Progreso de Obregón","Abuso de confianza",0,0,0,0,0,0,0,1,0,1,0,0,2,18723,0.106820488169631
2021,"Progreso de Obregón","Abuso sexual",0,0,1,0,0,0,0,0,0,0,1,1,3,18723,0.160230732254446
2021,"Progreso de Obregón","Acoso sexual",0,0,0,0,0,0,0,0,0,0,0,0,0,18723,0
2021,"Progreso de Obregón","Allanamiento de morada",0,0,1,1,0,0,0,0,0,0,1,2,5,18723,0.267051220424077
2021,"Progreso de Obregón","Amenazas",0,0,1,1,0,1,0,2,1,1,0,0,7,18723,0.373871708593708
2021,"Progreso de Obregón","Contra el medio ambiente",0,0,0,0,0,0,0,0,0,0,0,0,0,18723,0
2021,"Progreso de Obregón","Corrupción de menores",0,0,0,0,0,0,0,0,0,0,0,0,0,18723,0
2021,"Progreso de Obregón","Daño a la propiedad",1,0,1,2,2,4,3,5,1,1,3,6,29,18723,1.54889707845965
2021,"Progreso de Obregón","Delitos cometidos por servidores públicos",0,0,1,0,0,0,0,0,1,1,0,2,5,18723,0.267051220424077
2021,"Progreso de Obregón","Despojo",0,0,0,0,2,1,1,2,0,0,0,0,6,18723,0.320461464508893
2021,"Progreso de Obregón","Electorales",0,0,0,0,0,0,1,0,0,0,0,0,1,18723,0.0534102440848155
2021,"Progreso de Obregón","Evasión de presos",0,0,0,0,0,0,0,0,0,0,0,0,0,18723,0
2021,"Progreso de Obregón","Extorsión",0,0,0,0,0,0,0,0,0,0,0,0,0,18723,0
2021,"Progreso de Obregón","Falsedad",0,0,0,0,0,0,0,0,0,0,0,0,0,18723,0
2021,"Progreso de Obregón","Falsificación",0,0,0,0,0,0,0,0,0,0,0,0,0,18723,0
2021,"Progreso de Obregón","Feminicidio",0,0,0,0,0,0,0,0,0,0,0,0,0,18723,0
2021,"Progreso de Obregón","Fraude",0,0,2,0,2,0,0,0,0,1,1,0,6,18723,0.320461464508893
2021,"Progreso de Obregón","Homicidio",0,1,1,2,0,0,0,0,0,0,0,0,4,18723,0.213640976339262
2021,"Progreso de Obregón","Hostigamiento sexual",0,0,0,0,0,0,0,0,0,0,0,0,0,18723,0
2021,"Progreso de Obregón","Incesto",0,0,0,0,0,0,0,0,0,0,0,0,0,18723,0
2021,"Progreso de Obregón","Incumplimiento de obligaciones de asistencia familiar",0,0,0,1,0,0,0,0,0,1,1,0,3,18723,0.160230732254446
2021,"Progreso de Obregón","Lesiones",4,2,5,3,1,4,6,2,2,6,2,7,44,18723,2.35005073973188
2021,"Progreso de Obregón","Narcomenudeo",1,0,2,1,2,3,0,0,0,0,0,0,9,18723,0.480692196763339
2021,"Progreso de Obregón","Otros delitos contra el patrimonio",0,0,0,0,0,0,0,0,0,1,0,0,1,18723,0.0534102440848155
2021,"Progreso de Obregón","Otros delitos contra la familia",0,0,0,0,0,0,0,0,0,0,0,0,0,18723,0
2021,"Progreso de Obregón","Otros delitos contra la sociedad",0,0,0,0,0,0,0,1,0,0,0,0,1,18723,0.0534102440848155
2021,"Progreso de Obregón","Otros delitos del Fuero Común",4,5,0,4,2,2,4,4,7,4,1,12,49,18723,2.61710196015596
2021,"Progreso de Obregón","Otros delitos que atentan contra la libertad personal",0,0,1,1,2,1,0,1,1,1,0,2,10,18723,0.534102440848155
2021,"Progreso de Obregón","Otros delitos que atentan contra la libertad y la seguridad sexual",0,0,0,0,0,0,1,0,0,0,0,0,1,18723,0.0534102440848155
2021,"Progreso de Obregón","Otros delitos que atentan contra la vida y la integridad corporal",0,0,0,0,0,0,0,0,0,0,0,0,0,18723,0
2021,"Progreso de Obregón","Rapto",0,0,0,0,0,0,0,0,0,0,0,0,0,18723,0
2021,"Progreso de Obregón","Robo",2,3,7,12,6,9,7,12,9,2,6,11,86,18723,4.59328099129413
2021,"Progreso de Obregón","Secuestro",0,0,0,0,0,0,0,0,0,0,0,0,0,18723,0
2021,"Progreso de Obregón","Trata de personas",0,0,0,0,0,0,0,0,1,0,0,0,1,18723,0.0534102440848155
2021,"Progreso de Obregón","Tráfico de menores",0,0,0,0,0,0,0,0,0,0,0,0,0,18723,0
2021,"Progreso de Obregón","Violación equiparada",0,0,0,0,0,0,5,0,1,0,0,0,6,18723,0.320461464508893
2021,"Progreso de Obregón","Violación simple",0,0,0,0,1,1,1,0,0,1,1,1,6,18723,0.320461464508893
2021,"Progreso de Obregón","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0,18723,0
2021,"Progreso de Obregón","Violencia familiar",3,2,1,3,7,2,0,4,2,4,7,2,37,18723,1.97617903113817
2021,"San Agustín Metzquititlán","Aborto",0,0,0,0,0,0,0,0,0,0,0,0,0,23641,0
2021,"San Agustín Metzquititlán","Abuso de confianza",0,0,0,0,0,0,1,1,0,0,0,0,2,23641,0.0845987902372996
2021,"San Agustín Metzquititlán","Abuso sexual",0,0,0,0,0,0,0,0,0,1,0,0,1,23641,0.0422993951186498
2021,"San Agustín Metzquititlán","Acoso sexual",0,0,0,0,0,0,0,0,0,0,0,0,0,23641,0
2021,"San Agustín Metzquititlán","Allanamiento de morada",0,0,0,0,1,0,0,0,0,1,0,0,2,23641,0.0845987902372996
2021,"San Agustín Metzquititlán","Amenazas",0,1,0,0,1,1,0,1,0,2,0,0,6,23641,0.253796370711899
2021,"San Agustín Metzquititlán","Contra el medio ambiente",0,0,0,0,0,0,0,0,0,0,0,0,0,23641,0
2021,"San Agustín Metzquititlán","Corrupción de menores",0,0,0,0,0,0,0,0,0,0,0,0,0,23641,0
2021,"San Agustín Metzquititlán","Daño a la propiedad",0,1,0,3,3,0,0,0,0,1,0,1,9,23641,0.380694556067848
2021,"San Agustín Metzquititlán","Delitos cometidos por servidores públicos",0,0,0,0,0,0,0,0,0,1,0,0,1,23641,0.0422993951186498
2021,"San Agustín Metzquititlán","Despojo",0,0,1,1,1,1,0,1,0,0,1,0,6,23641,0.253796370711899
2021,"San Agustín Metzquititlán","Electorales",0,0,0,0,0,0,0,0,0,0,0,0,0,23641,0
2021,"San Agustín Metzquititlán","Evasión de presos",0,0,0,0,0,0,0,0,0,0,0,0,0,23641,0
2021,"San Agustín Metzquititlán","Extorsión",0,0,0,0,0,0,0,0,0,0,0,0,0,23641,0
2021,"San Agustín Metzquititlán","Falsedad",0,0,0,0,0,0,0,0,0,0,0,0,0,23641,0
2021,"San Agustín Metzquititlán","Falsificación",0,0,0,0,0,0,0,0,1,0,0,0,1,23641,0.0422993951186498
2021,"San Agustín Metzquititlán","Feminicidio",0,0,0,0,0,0,0,0,0,0,0,0,0,23641,0
2021,"San Agustín Metzquititlán","Fraude",0,0,0,0,1,0,1,1,0,0,0,0,3,23641,0.126898185355949
2021,"San Agustín Metzquititlán","Homicidio",0,0,0,0,0,0,0,1,0,0,0,0,1,23641,0.0422993951186498
2021,"San Agustín Metzquititlán","Hostigamiento sexual",0,0,0,0,0,0,0,0,0,0,0,0,0,23641,0
2021,"San Agustín Metzquititlán","Incesto",0,0,0,0,0,0,0,0,0,0,0,0,0,23641,0
2021,"San Agustín Metzquititlán","Incumplimiento de obligaciones de asistencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0,23641,0
2021,"San Agustín Metzquititlán","Lesiones",0,1,2,3,1,2,0,1,1,2,5,1,19,23641,0.803688507254346
2021,"San Agustín Metzquititlán","Narcomenudeo",0,0,0,0,0,2,0,0,0,0,0,0,2,23641,0.0845987902372996
2021,"San Agustín Metzquititlán","Otros delitos contra el patrimonio",0,0,0,0,0,0,0,0,0,0,0,0,0,23641,0
2021,"San Agustín Metzquititlán","Otros delitos contra la familia",0,0,0,0,0,0,0,0,0,0,0,0,0,23641,0
2021,"San Agustín Metzquititlán","Otros delitos contra la sociedad",0,0,0,0,0,0,0,0,0,0,0,0,0,23641,0
2021,"San Agustín Metzquititlán","Otros delitos del Fuero Común",0,2,1,1,1,1,1,1,2,1,2,3,16,23641,0.676790321898397
2021,"San Agustín Metzquititlán","Otros delitos que atentan contra la libertad personal",0,0,0,0,1,0,1,0,0,0,0,0,2,23641,0.0845987902372996
2021,"San Agustín Metzquititlán","Otros delitos que atentan contra la libertad y la seguridad sexual",0,0,0,0,0,0,0,0,0,0,0,0,0,23641,0
2021,"San Agustín Metzquititlán","Otros delitos que atentan contra la vida y la integridad corporal",0,0,0,0,0,0,0,0,0,0,1,0,1,23641,0.0422993951186498
2021,"San Agustín Metzquititlán","Rapto",0,0,0,0,0,0,0,0,0,0,0,0,0,23641,0
2021,"San Agustín Metzquititlán","Robo",0,0,0,0,3,1,4,3,3,1,0,0,15,23641,0.634490926779747
2021,"San Agustín Metzquititlán","Secuestro",0,0,0,0,0,0,0,0,0,0,0,0,0,23641,0
2021,"San Agustín Metzquititlán","Trata de personas",0,0,0,0,0,0,0,0,0,0,0,0,0,23641,0
2021,"San Agustín Metzquititlán","Tráfico de menores",0,0,0,0,0,0,0,0,0,0,0,0,0,23641,0
2021,"San Agustín Metzquititlán","Violación equiparada",0,0,0,0,0,0,0,0,0,0,0,0,0,23641,0
2021,"San Agustín Metzquititlán","Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0,23641,0
2021,"San Agustín Metzquititlán","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0,23641,0
2021,"San Agustín Metzquititlán","Violencia familiar",2,1,1,1,1,0,2,0,1,1,0,1,11,23641,0.465293346305148
2021,"San Agustín Tlaxiaca","Aborto",0,0,0,0,0,0,0,0,0,0,0,0,0,202749,0
2021,"San Agustín Tlaxiaca","Abuso de confianza",0,0,1,1,0,1,2,0,0,1,0,0,6,202749,0.0295932409037776
2021,"San Agustín Tlaxiaca","Abuso sexual",0,0,5,2,3,3,2,1,0,0,2,0,18,202749,0.0887797227113327
2021,"San Agustín Tlaxiaca","Acoso sexual",0,0,0,0,0,0,0,0,0,0,0,0,0,202749,0
2021,"San Agustín Tlaxiaca","Allanamiento de morada",0,1,1,0,1,0,0,0,0,0,0,0,3,202749,0.0147966204518888
2021,"San Agustín Tlaxiaca","Amenazas",0,1,3,2,4,3,1,2,2,3,4,1,26,202749,0.128237377249703
2021,"San Agustín Tlaxiaca","Contra el medio ambiente",0,0,0,0,0,0,0,0,0,0,0,0,0,202749,0
2021,"San Agustín Tlaxiaca","Corrupción de menores",0,0,0,0,0,0,0,0,0,0,0,0,0,202749,0
2021,"San Agustín Tlaxiaca","Daño a la propiedad",1,2,5,2,5,1,2,3,3,2,2,5,33,202749,0.162762824970777
2021,"San Agustín Tlaxiaca","Delitos cometidos por servidores públicos",0,0,3,1,0,0,1,1,0,0,0,0,6,202749,0.0295932409037776
2021,"San Agustín Tlaxiaca","Despojo",0,1,1,1,0,0,2,3,1,1,0,3,13,202749,0.0641186886248514
2021,"San Agustín Tlaxiaca","Electorales",0,0,0,0,0,0,0,0,0,0,0,0,0,202749,0
2021,"San Agustín Tlaxiaca","Evasión de presos",0,0,0,0,0,0,0,0,0,0,0,0,0,202749,0
2021,"San Agustín Tlaxiaca","Extorsión",0,0,0,0,0,0,0,0,0,0,0,0,0,202749,0
2021,"San Agustín Tlaxiaca","Falsedad",0,0,0,0,1,0,0,0,0,0,0,0,1,202749,0.00493220681729626
2021,"San Agustín Tlaxiaca","Falsificación",0,0,0,0,0,0,0,0,0,0,0,0,0,202749,0
2021,"San Agustín Tlaxiaca","Feminicidio",0,0,0,0,0,0,0,0,0,0,0,0,0,202749,0
2021,"San Agustín Tlaxiaca","Fraude",0,0,0,1,3,0,1,0,1,0,0,1,7,202749,0.0345254477210738
2021,"San Agustín Tlaxiaca","Homicidio",2,0,1,1,0,0,0,0,1,0,1,1,7,202749,0.0345254477210738
2021,"San Agustín Tlaxiaca","Hostigamiento sexual",0,0,1,0,0,0,0,0,0,0,0,0,1,202749,0.00493220681729626
2021,"San Agustín Tlaxiaca","Incesto",0,0,0,0,0,0,0,0,0,0,0,0,0,202749,0
2021,"San Agustín Tlaxiaca","Incumplimiento de obligaciones de asistencia familiar",0,0,0,0,0,0,0,0,0,1,0,0,1,202749,0.00493220681729626
2021,"San Agustín Tlaxiaca","Lesiones",2,2,11,7,6,2,10,0,6,3,8,8,65,202749,0.320593443124257
2021,"San Agustín Tlaxiaca","Narcomenudeo",0,0,1,0,0,1,0,0,1,0,0,0,3,202749,0.0147966204518888
2021,"San Agustín Tlaxiaca","Otros delitos contra el patrimonio",0,0,0,0,1,0,0,0,0,0,0,0,1,202749,0.00493220681729626
2021,"San Agustín Tlaxiaca","Otros delitos contra la familia",0,0,0,0,0,0,0,0,0,0,0,0,0,202749,0
2021,"San Agustín Tlaxiaca","Otros delitos contra la sociedad",0,0,0,0,0,0,0,0,0,0,0,0,0,202749,0
2021,"San Agustín Tlaxiaca","Otros delitos del Fuero Común",3,4,0,2,2,1,3,0,11,7,3,8,44,202749,0.217017099961036
2021,"San Agustín Tlaxiaca","Otros delitos que atentan contra la libertad personal",2,0,1,3,3,1,0,2,4,1,1,1,19,202749,0.093711929528629
2021,"San Agustín Tlaxiaca","Otros delitos que atentan contra la libertad y la seguridad sexual",0,0,0,0,0,0,0,1,0,1,0,0,2,202749,0.00986441363459253
2021,"San Agustín Tlaxiaca","Otros delitos que atentan contra la vida y la integridad corporal",0,0,0,0,0,0,0,0,1,0,0,0,1,202749,0.00493220681729626
2021,"San Agustín Tlaxiaca","Rapto",0,0,0,0,0,0,0,0,0,0,0,0,0,202749,0
2021,"San Agustín Tlaxiaca","Robo",8,10,10,8,7,7,2,1,13,9,15,11,101,202749,0.498152888546923
2021,"San Agustín Tlaxiaca","Secuestro",0,0,0,0,0,0,0,0,0,0,0,0,0,202749,0
2021,"San Agustín Tlaxiaca","Trata de personas",0,0,0,0,0,0,0,0,0,0,0,0,0,202749,0
2021,"San Agustín Tlaxiaca","Tráfico de menores",0,0,0,0,0,0,0,0,0,0,0,0,0,202749,0
2021,"San Agustín Tlaxiaca","Violación equiparada",0,0,1,0,0,0,0,1,0,1,0,0,3,202749,0.0147966204518888
2021,"San Agustín Tlaxiaca","Violación simple",0,0,1,2,1,0,1,0,0,0,0,0,5,202749,0.0246610340864813
2021,"San Agustín Tlaxiaca","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0,202749,0
2021,"San Agustín Tlaxiaca","Violencia familiar",4,4,6,3,7,7,1,3,2,0,8,6,51,202749,0.251542547682109
2021,"San Bartolo Tutotepec","Aborto",0,0,0,0,0,0,0,0,0,0,0,0,0,38891,0
2021,"San Bartolo Tutotepec","Abuso de confianza",0,0,0,0,0,0,0,0,0,0,1,0,1,38891,0.0257128898716927
2021,"San Bartolo Tutotepec","Abuso sexual",0,0,0,0,0,0,2,0,0,0,1,0,3,38891,0.077138669615078
2021,"San Bartolo Tutotepec","Acoso sexual",0,0,0,0,0,0,0,0,0,0,0,0,0,38891,0
2021,"San Bartolo Tutotepec","Allanamiento de morada",0,0,0,0,0,0,0,0,1,0,0,0,1,38891,0.0257128898716927
2021,"San Bartolo Tutotepec","Amenazas",0,1,0,0,0,0,1,0,0,1,0,0,3,38891,0.077138669615078
2021,"San Bartolo Tutotepec","Contra el medio ambiente",0,0,0,0,0,0,0,0,0,0,0,0,0,38891,0
2021,"San Bartolo Tutotepec","Corrupción de menores",0,0,0,0,0,0,0,0,0,0,0,0,0,38891,0
2021,"San Bartolo Tutotepec","Daño a la propiedad",0,0,0,0,0,0,0,0,0,0,0,0,0,38891,0
2021,"San Bartolo Tutotepec","Delitos cometidos por servidores públicos",0,1,2,0,3,0,0,0,12,0,1,0,19,38891,0.488544907562161
2021,"San Bartolo Tutotepec","Despojo",1,0,0,2,0,2,0,0,1,0,1,0,7,38891,0.179990229101849
2021,"San Bartolo Tutotepec","Electorales",0,0,0,0,0,0,0,0,0,0,0,0,0,38891,0
2021,"San Bartolo Tutotepec","Evasión de presos",0,0,0,0,0,0,0,0,0,0,0,0,0,38891,0
2021,"San Bartolo Tutotepec","Extorsión",0,0,1,0,0,0,0,0,0,0,0,0,1,38891,0.0257128898716927
2021,"San Bartolo Tutotepec","Falsedad",0,0,0,0,0,0,0,0,0,0,0,0,0,38891,0
2021,"San Bartolo Tutotepec","Falsificación",0,0,0,0,0,0,0,0,0,0,0,0,0,38891,0
2021,"San Bartolo Tutotepec","Feminicidio",0,0,0,0,0,0,0,0,0,0,0,0,0,38891,0
2021,"San Bartolo Tutotepec","Fraude",0,0,0,0,0,0,0,0,0,0,0,0,0,38891,0
2021,"San Bartolo Tutotepec","Homicidio",0,0,0,1,0,0,0,0,1,0,1,0,3,38891,0.077138669615078
2021,"San Bartolo Tutotepec","Hostigamiento sexual",0,0,0,0,0,0,0,0,0,0,0,0,0,38891,0
2021,"San Bartolo Tutotepec","Incesto",0,0,0,0,0,0,0,0,0,0,0,0,0,38891,0
2021,"San Bartolo Tutotepec","Incumplimiento de obligaciones de asistencia familiar",0,0,0,1,0,0,0,0,1,1,0,1,4,38891,0.102851559486771
2021,"San Bartolo Tutotepec","Lesiones",0,0,3,4,0,1,0,1,0,4,3,1,17,38891,0.437119127818776
2021,"San Bartolo Tutotepec","Narcomenudeo",0,0,0,0,0,1,0,0,0,0,0,0,1,38891,0.0257128898716927
2021,"San Bartolo Tutotepec","Otros delitos contra el patrimonio",0,0,0,0,0,0,0,0,0,0,0,0,0,38891,0
2021,"San Bartolo Tutotepec","Otros delitos contra la familia",0,0,0,0,0,0,0,0,0,0,0,0,0,38891,0
2021,"San Bartolo Tutotepec","Otros delitos contra la sociedad",0,0,0,0,0,0,0,0,0,0,0,0,0,38891,0
2021,"San Bartolo Tutotepec","Otros delitos del Fuero Común",0,0,2,0,1,0,1,1,3,0,1,4,13,38891,0.334267568332005
2021,"San Bartolo Tutotepec","Otros delitos que atentan contra la libertad personal",0,0,1,0,0,0,0,0,0,0,0,0,1,38891,0.0257128898716927
2021,"San Bartolo Tutotepec","Otros delitos que atentan contra la libertad y la seguridad sexual",0,0,0,0,0,0,0,0,0,0,0,0,0,38891,0
